"SYMBOL_CODE","Date","TRADE_VOLUME","TRADE_VALUE","TRADE_COUNT","Open","HIGH_PRICE","LOW_PRICE","Close"
"EGS691S1C011",07/19/17 12:00 AM,2651721,19598588.55,491,7.4,7.43,7.35,7.39
"EGS691S1C011",07/20/17 12:00 AM,3153284,23144670.04,578,7.44,7.44,7.3,7.34
"EGS691S1C011",07/24/17 12:00 AM,2426566,17929996.14,522,7.37,7.44,7.3,7.39
"EGS691S1C011",07/25/17 12:00 AM,3035650,22693090.29,618,7.44,7.51,7.42,7.48
"EGS691S1C011",07/26/17 12:00 AM,5507722,41982709.95,955,7.49,7.7,7.49,7.62
"EGS691S1C011",07/27/17 12:00 AM,2177365,16536179.15,410,7.7,7.7,7.52,7.59
"EGS691S1C011",07/30/17 12:00 AM,911615,6850538.1,203,7.64,7.64,7.5,7.51
"EGS691S1C011",07/31/17 12:00 AM,1355221,10256872.91,453,7.59,7.64,7.5,7.57
"EGS691S1C011",08/01/17 12:00 AM,852469,6437563.72,318,7.52,7.6,7.51,7.55
"EGS691S1C011",08/02/17 12:00 AM,790506,5969008.13,364,7.55,7.6,7.45,7.55
"EGS691S1C011",08/03/17 12:00 AM,2749272,20759562.46,504,7.54,7.65,7.48,7.55
"EGS691S1C011",08/06/17 12:00 AM,5658745,43807340.85,992,7.6,7.79,7.6,7.74
"EGS691S1C011",08/07/17 12:00 AM,8766570,68926496.96,1211,7.9,7.95,7.75,7.86
"EGS691S1C011",08/08/17 12:00 AM,2096207,16352442.44,417,7.84,7.9,7.74,7.8
"EGS691S1C011",08/09/17 12:00 AM,1564213,12124746.13,371,7.81,7.83,7.72,7.75
"EGS691S1C011",08/10/17 12:00 AM,1360477,10470054.43,308,7.73,7.78,7.65,7.7
"EGS691S1C011",08/13/17 12:00 AM,3518176,26662661.13,375,7.7,7.7,7.51,7.58
"EGS691S1C011",08/14/17 12:00 AM,1987325,14955943.01,423,7.55,7.62,7.47,7.53
"EGS691S1C011",08/15/17 12:00 AM,3409053,25721170.94,654,7.6,7.69,7.48,7.54
"EGS691S1C011",08/16/17 12:00 AM,1415175,10755693.78,506,7.53,7.65,7.53,7.6
"EGS691S1C011",08/17/17 12:00 AM,1280980,9679743.39,355,7.6,7.66,7.5,7.56
"EGS691S1C011",08/20/17 12:00 AM,1429278,10679253.23,357,7.57,7.57,7.39,7.47
"EGS691S1C011",08/21/17 12:00 AM,1559621,11693319.64,300,7.41,7.56,7.4,7.5
"EGS691S1C011",08/22/17 12:00 AM,764896,5737300.14,178,7.51,7.56,7.44,7.5
"EGS691S1C011",08/23/17 12:00 AM,2615512,19376918.59,320,7.5,7.5,7.38,7.41
"EGS691S1C011",08/24/17 12:00 AM,1391221,10301893.52,347,7.46,7.46,7.36,7.4
"EGS691S1C011",08/27/17 12:00 AM,1501496,11112441.89,347,7.5,7.5,7.31,7.4
"EGS691S1C011",08/28/17 12:00 AM,1570468,11716497.88,519,7.34,7.51,7.34,7.46
"EGS691S1C011",08/29/17 12:00 AM,3058505,23315760.12,799,7.46,7.7,7.44,7.62
"EGS691S1C011",08/30/17 12:00 AM,4525792,34713964.66,797,7.66,7.73,7.5,7.67
"EGS691S1C011",09/05/17 12:00 AM,3739354,29254302.09,674,7.73,7.9,7.72,7.82
"EGS691S1C011",09/06/17 12:00 AM,2244552,17422570.69,419,7.85,7.85,7.7,7.76
"EGS691S1C011",09/07/17 12:00 AM,5349482,42106637.61,704,7.72,7.96,7.72,7.87
"EGS691S1C011",09/10/17 12:00 AM,13548022,108778981.7,1336,7.87,8.15,7.87,8.03
"EGS691S1C011",09/11/17 12:00 AM,10673069,87689660.23,1459,8.15,8.31,8.09,8.22
"EGS691S1C011",09/12/17 12:00 AM,7146856,58619819.56,962,8.3,8.33,8.05,8.2
"EGS691S1C011",09/13/17 12:00 AM,4475713,36570399.94,606,8.14,8.28,8.07,8.17
"EGS691S1C011",09/14/17 12:00 AM,8813419,74462114.68,1274,8.22,8.6,8.22,8.45
"EGS691S1C011",09/17/17 12:00 AM,3512560,30102328.21,612,8.51,8.63,8.47,8.57
"EGS691S1C011",09/18/17 12:00 AM,5781716,49654446.5,734,8.62,8.71,8.5,8.59
"EGS691S1C011",09/19/17 12:00 AM,5900466,52034611.2,768,8.7,8.9,8.7,8.82
"EGS691S1C011",09/20/17 12:00 AM,3803574,32996374.49,384,8.71,8.79,8.6,8.68
"EGS691S1C011",09/24/17 12:00 AM,1488280,12872891.89,244,8.7,8.75,8.6,8.65
"EGS691S1C011",09/25/17 12:00 AM,3023432,26528938.62,457,8.6,8.85,8.6,8.77
"EGS691S1C011",09/26/17 12:00 AM,4633128,40611121.36,627,8.76,8.9,8.6,8.77
"EGS691S1C011",09/27/17 12:00 AM,4359072,38619204.55,756,8.63,8.97,8.63,8.86
"EGS691S1C011",09/28/17 12:00 AM,12007600,109614184.9,1230,8.89,9.24,8.89,9.13
"EGS691S1C011",10/01/17 12:00 AM,9987305,91199717.54,981,9.2,9.3,8.94,9.13
"EGS691S1C011",10/02/17 12:00 AM,11264847,100761952,770,9.09,9.1,8.82,8.94
"EGS691S1C011",10/03/17 12:00 AM,3665976,32810666.7,507,8.87,9.09,8.8,8.95
"EGS691S1C011",10/04/17 12:00 AM,2734245,24360830.04,397,9.01,9.09,8.7,8.91
"EGS691S1C011",10/08/17 12:00 AM,1981840,18041565.75,335,9.06,9.2,9,9.1
"EGS691S1C011",10/09/17 12:00 AM,2235624,20427733.12,411,9.19,9.25,8.9,9.14
"EGS691S1C011",10/10/17 12:00 AM,1056408,9539317.37,270,9.1,9.12,8.91,9.03
"EGS691S1C011",10/11/17 12:00 AM,2426615,21931775.83,406,9,9.11,8.88,9.04
