"SYMBOL_CODE","Date","TRADE_VOLUME","TRADE_VALUE","TRADE_COUNT","Open","HIGH_PRICE","LOW_PRICE","Close"
"EGS3C181C012",10/17/17 12:00 AM,96036,2885337.78,115,29.9,31,29.01,30.04
"EGS3C181C012",10/18/17 12:00 AM,20714,616205.3,51,30.37,30.88,29,29.75
"EGS3C181C012",10/19/17 12:00 AM,7908,228972.78,19,28,29.01,28,28.95
"EGS3C181C012",10/22/17 12:00 AM,7305,205662,20,28.5,28.5,28,28.15
"EGS3C181C012",10/23/17 12:00 AM,200,5560,1,27.8,27.8,27.8,28.15
"EGS3C181C012",10/24/17 12:00 AM,9731,272888.85,23,28.02,28.99,27.65,28.04
"EGS3C181C012",10/25/17 12:00 AM,1164,33025.47,4,28.87,28.87,28.2,28.37
"EGS3C181C012",10/26/17 12:00 AM,311410,8719908.2,19,28.01,28.07,28,28
"EGS3C181C012",10/29/17 12:00 AM,353,9748.33,3,27.62,27.62,27.61,28
"EGS3C181C012",10/30/17 12:00 AM,2090,57858.5,8,27.7,27.73,27.65,27.68
"EGS3C181C012",10/31/17 12:00 AM,9690,266956.82,26,27.9,27.9,27,27.55
"EGS3C181C012",11/01/17 12:00 AM,4125,111219.95,11,27.03,27.03,26.5,26.96
"EGS3C181C012",11/02/17 12:00 AM,2000,53587,4,26.99,26.99,26.4,26.79
"EGS3C181C012",11/05/17 12:00 AM,1563,41240.7,8,26.4,26.53,26.33,26.39
"EGS3C181C012",11/06/17 12:00 AM,1700,45503,7,26.99,26.99,26.7,26.77
"EGS3C181C012",11/07/17 12:00 AM,3244,85376.06,11,26.77,26.77,26.1,26.32
"EGS3C181C012",11/08/17 12:00 AM,22910,598583.33,48,26.31,26.51,25.8,26.13
"EGS3C181C012",11/09/17 12:00 AM,45993,1298079.08,74,27,28.74,26.99,28.22
"EGS3C181C012",11/12/17 12:00 AM,13735,384789.11,27,28.02,28.05,27.38,28.02
"EGS3C181C012",11/13/17 12:00 AM,3909,110364.12,16,28.7,28.8,27.02,28.23
"EGS3C181C012",11/14/17 12:00 AM,899,24180,6,27,27,26.25,26.9
"EGS3C181C012",11/15/17 12:00 AM,3100,81716,12,26.5,27.5,25.8,26.36
"EGS3C181C012",11/16/17 12:00 AM,101,2797.7,1,27.7,27.7,27.7,26.36
"EGS3C181C012",11/19/17 12:00 AM,3100,83714.48,11,27,27.64,27,27
"EGS3C181C012",11/20/17 12:00 AM,848,22527.28,4,25.91,27,25.91,26.57
"EGS3C181C012",11/21/17 12:00 AM,5708,149810.4,12,26.4,26.5,25.9,26.25
"EGS3C181C012",11/22/17 12:00 AM,27350,746903.26,26,26.99,27.97,26.99,27.31
"EGS3C181C012",11/23/17 12:00 AM,33338,948441.15,56,27.49,30,27.49,28.45
"EGS3C181C012",11/26/17 12:00 AM,3314,96657.4,14,27.63,29.78,27,29.17
"EGS3C181C012",11/28/17 12:00 AM,18986,549787.34,26,27.55,29.88,27.54,28.96
"EGS3C181C012",11/29/17 12:00 AM,4054,113393.49,12,28.01,28.01,27.85,27.97
"EGS3C181C012",12/03/17 12:00 AM,8500,237234.5,20,27.61,28,27.12,27.91
"EGS3C181C012",12/04/17 12:00 AM,2760,77859.4,8,28,28.9,28,28.21
"EGS3C181C012",12/05/17 12:00 AM,10651,290811.21,24,28,28,27,27.3
"EGS3C181C012",12/06/17 12:00 AM,800,21648,2,27.09,27.09,27.01,27.06
"EGS3C181C012",12/07/17 12:00 AM,200,5414.34,3,27.11,27.11,27.04,27.06
"EGS3C181C012",12/10/17 12:00 AM,100,2800,2,28,28,28,27.06
"EGS3C181C012",12/11/17 12:00 AM,45528,1231929.72,47,26.9,27.07,26.9,27.06
"EGS3C181C012",12/12/17 12:00 AM,22648,612764.29,19,27.06,27.06,26.9,27.06
"EGS3C181C012",12/13/17 12:00 AM,3465,91661.6,11,27.06,27.06,26.3,26.45
"EGS3C181C012",12/14/17 12:00 AM,9891,266904.63,6,26.21,27,26.21,26.98
"EGS3C181C012",12/17/17 12:00 AM,2150,56630.89,12,26.4,26.4,26.2,26.34
"EGS3C181C012",12/18/17 12:00 AM,8624,226862.55,10,26.34,26.38,26.13,26.31
"EGS3C181C012",12/19/17 12:00 AM,2840,74213.05,7,26.97,26.97,26,26.13
"EGS3C181C012",12/20/17 12:00 AM,1060,28188.8,9,26.97,27.56,25.5,26.59
"EGS3C181C012",12/21/17 12:00 AM,3110,78917.6,9,25.51,26.5,25,25.38
"EGS3C181C012",12/24/17 12:00 AM,6095,153015.35,12,25.1,25.5,25,25.11
"EGS3C181C012",12/25/17 12:00 AM,628,15555.56,1,24.77,24.77,24.77,24.77
"EGS3C181C012",12/26/17 12:00 AM,4685,115525.55,11,24.86,25,24,24.66
"EGS3C181C012",12/27/17 12:00 AM,16299,391556,24,24,24.9,23.99,24.02
"EGS3C181C012",12/28/17 12:00 AM,2456,58242.34,11,23.8,24.85,23.6,23.71
"EGS3C181C012",12/31/17 12:00 AM,2632,64041.5,5,23.9,24.47,23.9,24.33
